president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Trump,Voters,2/7/2019,9/13/2017,9/17/2017,Ipsos,B+,1274,rv,0.1399135,0,41.4,55.3,41.06437,53.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50222,78916,9/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/13/2017,9/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,44,55,39.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50216,78909,9/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/14/2017,9/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50219,78912,9/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/14/2017,9/18/2017,Ipsos,B+,1277,rv,0.1389395,0,39.3,57.5,38.96437,56.04333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50221,78915,9/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/14/2017,9/17/2017,Morning Consult,B-,1994,rv,0.7488227,0,43,52,41.19421,53.48499,,,http://www.politico.com/f/?id=0000015e-9b58-d079-a3fe-dbdcaea70001,50227,78926,9/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/15/2017,9/19/2017,Ipsos,B+,1299,rv,0.1395715,0,40.9,55.3,40.56437,53.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50239,78946,9/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/15/2017,9/19/2017,Monmouth University,A+,857,rv,1.83882,0,42,48,42.02911,49.37062,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_092017/,50228,78930,9/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/17/2017,9/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50225,78923,9/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/17/2017,9/19/2017,YouGov,B,1292,rv,0.7753606,0,43,51,42.07083,51.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pg2ybma1jb/econTabReport.pdf,50226,78925,9/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/16/2017,9/20/2017,Ipsos,B+,1367,rv,0.1446328,0,39.8,56.2,39.46437,54.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50238,78945,9/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/15/2017,9/21/2017,SurveyMonkey,D-,7933,rv,0.1954333,0,48,51,45.54039,49.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpM19EY0ZCalBMRWM/view,50235,78939,9/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/17/2017,9/20/2017,CNN/SSRS,A-,939,rv,1.530596,0,42,53,42.65689,52.18765,,,http://i2.cdn.turner.com/cnn/2017/images/09/21/trumpapprovalpoll.pdf,50233,79045,10/10/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/17/2017,9/20/2017,Harris Interactive,C+,2177,rv,1.299658,0,45,55,41.95554,53.86469,,,http://harvardharrispoll.com/wp-content/uploads/2017/09/HHP-September-Wave_Topline-Memo_No-Banners_Registered-Voters.pdf,50247,78957,9/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/17/2017,9/21/2017,Ipsos,B+,1375,rv,0.1432827,0,39.9,56.9,39.56437,55.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50237,78944,9/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/18/2017,9/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50230,78932,9/21/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/18/2017,9/22/2017,Ipsos,B+,1401,rv,0.1437984,0,39.4,56.9,39.06437,55.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50255,78965,9/26/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/18/2017,9/21/2017,ABC News/Washington Post,A+,842,rv,1.733746,0,42,54,42.53925,52.95076,,,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/09/24/National-Politics/Polling/question_19252.xml?uuid=2UuPTqDcEeeyp7xwtvmAiQ,50242,78950,9/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/19/2017,9/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50244,78954,9/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/19/2017,9/23/2017,Ipsos,B+,1405,rv,0.1420613,0,39.9,55.6,39.56437,54.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50254,78964,9/26/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/20/2017,9/21/2017,Public Policy Polling,B,638,rv,0.7879484,0,42,54,42.17748,53.96408,,,http://www.savemycare.org/wp-content/uploads/2017/09/NationalResults.pdf,50234,78937,9/22/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/20/2017,9/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,44,54,39.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50245,78955,9/25/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/20/2017,9/24/2017,Ipsos,B+,1375,rv,0.1370152,0,38.9,57.2,38.56437,55.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50253,78963,9/26/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/22/2017,9/24/2017,Morning Consult,B-,1984,rv,0.7439717,0,43,53.5,41.19421,54.98499,*,,http://www.politico.com/f/?id=0000015e-c003-d73c-a1fe-f8176aed0000,50261,78978,9/28/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/21/2017,9/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,42,56,37.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50250,78960,9/26/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/21/2017,9/25/2017,Ipsos,B+,1386,rv,0.1361668,0,39.8,56.4,39.46437,54.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50252,78962,9/26/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/21/2017,9/26/2017,Quinnipiac University,A-,1412,rv,1.857835,0,36,57,38.62084,55.20092,,,https://poll.qu.edu/images/polling/us/us09272017_Uphy49k.pdf/,50259,78975,9/27/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/22/2017,9/26/2017,Ipsos,B+,2831,rv,0.2743764,0,39.9,56.6,39.56437,55.14333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50268,78990,9/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/22/2017,9/25/2017,Public Policy Polling,B,865,rv,1.054143,0,42,53,42.17748,52.96408,,,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_92817.pdf,50264,78982,9/28/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/24/2017,9/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50256,78970,9/27/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/23/2017,9/27/2017,Ipsos,B+,2835,rv,0.2726464,0,39.9,57.1,39.56437,55.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50267,78989,9/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/24/2017,9/26/2017,Fox News,A,1017,rv,1.802447,0,42,53,40.89289,53.48101,,,https://www.foxnews.com/politics/interactive/2017/09/27/fox-news-poll-september-27-2017.html,50260,78977,9/27/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/24/2017,9/26/2017,YouGov,B,1254,rv,0.8115876,0,40,55,39.07083,55.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qok43jc8xn/econTabReport.pdf,50257,78972,9/27/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/22/2017,9/28/2017,SurveyMonkey,D-,14691,rv,0.3154899,0,42,57,39.54039,55.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpTmZtaHBkbnNTVGM/view,50270,78993,9/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/25/2017,9/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50262,78980,9/28/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/24/2017,9/28/2017,Ipsos,B+,2840,rv,0.2725621,0,40.8,56.4,40.46437,54.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50266,78988,9/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/25/2017,9/27/2017,Marist College,A,886,rv,1.608028,0,39,54,39.94879,54.65869,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170925_PBS/PBS_NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Trump_September%202017.pdf#page=3,50285,79016,10/4/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/26/2017,9/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,45,54,40.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50265,78984,9/29/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/25/2017,9/29/2017,Ipsos,B+,2927,rv,0.2819068,0,41.3,56.2,40.96437,54.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50280,79003,10/3/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/26/2017,9/30/2017,Ipsos,B+,2912,rv,0.2832507,0,40.3,57.3,39.96437,55.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50279,79002,10/3/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/27/2017,10/1/2017,Suffolk University,B+,1000,rv,1.491611,0,37.7,55.9,38.3062,55.3541,,,http://www.suffolk.edu/documents/SUPRC/10_5_2017_tables.pdf,50287,79018,10/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/27/2017,10/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50273,78996,10/2/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/27/2017,10/1/2017,Ipsos,B+,1426,rv,0.1409882,0,41.4,57.1,41.06437,55.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50278,79001,10/3/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/29/2017,10/1/2017,Morning Consult,B-,1992,rv,0.7461789,0,45,52,43.19421,53.48499,,,https://morningconsult.com/wp-content/uploads/2017/04/170923_topline_Politico_v1_AP-2.pdf,50283,79012,10/4/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/28/2017,10/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,42,57,37.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50275,78998,10/3/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/28/2017,10/2/2017,Ipsos,B+,1413,rv,0.1420766,0,41.9,56.4,41.56437,54.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50277,79000,10/3/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/29/2017,10/3/2017,Ipsos,B+,1375,rv,0.1406714,0,39.7,58.2,39.36437,56.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50296,79028,10/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/30/2017,10/4/2017,Ipsos,B+,1300,rv,0.1353799,0,38.6,59.1,38.26437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50295,79027,10/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/1/2017,10/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,44,55,39.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50281,79008,10/4/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/29/2017,10/4/2017,SurveyMonkey,D-,13417,rv,0.2667513,0,44,56,41.54039,54.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpVDRiLWRDWnZrMHM/view,50291,79023,10/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/1/2017,10/3/2017,YouGov,B,1298,rv,0.8676934,0,42,55,41.07083,55.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7ybkikwvr/econTabReport.pdf,50282,79010,10/4/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/2/2017,10/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,45,54,40.85357,54.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50286,79017,10/5/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,9/30/2017,10/6/2017,Greenberg Quinlan Rosner,B-,667,lv,0.7268327,0,43,54,42.45583,53.83747,,,http://www.democracycorps.com/attachments/article/1076/Dcor.National.100617.FQ2_for%20web.pdf,50364,91867,11/27/2018,2/7/2019 17:38
Trump,Voters,2/7/2019,10/1/2017,10/5/2017,Ipsos,B+,1262,rv,0.133807,0,38,59.1,37.66437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50294,79026,10/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/2/2017,10/6/2017,Ipsos,B+,1161,rv,0.1253442,0,38.3,58.8,37.96437,57.34333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50327,79069,10/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/3/2017,10/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,46,53,41.85357,53.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50292,79024,10/6/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/3/2017,10/7/2017,Ipsos,B+,1250,rv,0.1373578,0,37.2,60,36.86437,58.54333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50343,79092,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/4/2017,10/8/2017,Ipsos,B+,1266,rv,0.1411849,0,36.8,60.7,36.46437,59.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50342,79091,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/4/2017,10/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,44,55,39.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50301,79036,10/9/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/5/2017,10/9/2017,Ipsos,B+,1263,rv,0.1424937,0,37.1,59.7,36.76437,58.24333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50341,79090,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/5/2017,10/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50303,79038,10/10/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/5/2017,10/9/2017,Morning Consult,B-,1996,rv,0.7471535,0,42,53,40.19421,54.48499,,,https://morningconsult.com/wp-content/uploads/2017/10/171004_crosstabs_Politico_v1_AP.pdf,50316,79055,10/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/5/2017,10/11/2017,SurveyMonkey,D-,14370,rv,0.283686,0,43,56,40.54039,54.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpM29BUW1JeHd3RkU/view,50321,79063,10/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/5/2017,10/10/2017,Quinnipiac University,A-,1482,rv,1.926426,0,38,56,40.62084,54.20092,,,https://poll.qu.edu/images/polling/us/us10112017_Uhj87ke.pdf/,50317,79057,10/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/6/2017,10/10/2017,Ipsos,B+,966,rv,0.1098308,0,38.6,58.9,38.26437,57.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50326,79068,10/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/8/2017,10/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50314,79050,10/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/7/2017,10/11/2017,Ipsos,B+,1095,rv,0.1247199,0,38.2,59.1,37.86437,57.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50325,79067,10/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/7/2017,10/10/2017,YouGov,B,1257,rv,0.8510012,0,41,53,40.07083,53.0916,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79054,10/11/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/9/2017,10/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,44,55,39.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50319,79060,10/12/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/7/2017,10/12/2017,Greenberg Quinlan Rosner,B-,1000,rv,1.029357,0,39,54,38.45583,53.83747,,,http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,50842,80331,1/24/2018,2/7/2019 17:38
Trump,Voters,2/7/2019,10/8/2017,10/12/2017,Ipsos,B+,1342,rv,0.1522793,0,37.3,59.9,36.96437,58.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50324,79066,10/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/10/2017,10/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50322,79064,10/13/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/9/2017,10/13/2017,Ipsos,B+,1343,rv,0.1516375,0,38.9,58.2,38.56437,56.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50340,79089,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/10/2017,10/14/2017,McLaughlin & Associates,C-,1000,lv,0.8487353,0,47,51,43.74998,52.57239,,,http://mclaughlinonline.com/pols/wp-content/uploads/2017/10/National-Omnibus-10-13-17-Presentation-MA-Questions-Only.pdf,50393,79486,10/30/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/10/2017,10/14/2017,Ipsos,B+,1321,rv,0.1482394,0,39.4,58.2,39.06437,56.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50339,79088,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/11/2017,10/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50332,79078,10/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/11/2017,10/15/2017,Ipsos,B+,1321,rv,0.1472256,0,39.3,57.8,38.96437,56.34333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50338,79087,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/15/2017,CNN/SSRS,A-,894,rv,1.438895,0,38,57,38.65689,56.18765,,,"http://i2.cdn.turner.com/cnn/2017/images/10/17/rel10b.-.trump,.guns.pdf",50336,79083,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/16/2017,Morning Consult,B-,1991,rv,0.7446528,0,44,51,42.19421,52.48499,,,https://morningconsult.com/wp-content/uploads/2017/10/171006_topline_Politico_v1_AP-1-1.pdf,50346,79102,10/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2425136,0,41,57,36.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50335,79081,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/16/2017,Ipsos,B+,1379,rv,0.1526064,0,38.3,58.9,37.96437,57.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50337,79086,10/17/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/15/2017,Emerson College,B+,820,rv,1.355238,0,44.1,50,44.11364,51.40872,,,http://www.emerson.edu/sites/default/files/Files/Academics/ecp-national-10.16.xls,50333,79079,10/16/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/13/2017,10/17/2017,Ipsos,B+,1415,rv,0.155522,0,39.4,58.1,39.06437,56.64333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50359,79124,10/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/12/2017,10/18/2017,SurveyMonkey,D-,13016,rv,0.2759625,0,41,59,38.54039,57.54082,,,https://drive.google.com/file/d/0BztOs71zt1WpMTVZLUkwRW5NNzA/view,50354,79116,10/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/15/2017,10/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1346041,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50345,79101,10/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/15/2017,10/17/2017,Marist College,A,928,rv,1.729105,0,38,54,38.94879,54.65869,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171015_HBO/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_October%202017.pdf,50353,79114,10/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/15/2017,10/16/2017,YouGov,B,1326,rv,0.8893294,0,41,54,40.07083,54.0916,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofv9fh8zdh/econTabReport.pdf,50347,79107,10/18/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/14/2017,10/18/2017,Harris Interactive,C+,2159,rv,1.240241,0,42,58,38.95554,56.86469,,,http://thehill.com/homenews/administration/356743-poll-trump-job-approval-dips-to-new-low,50367,79133,10/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/14/2017,10/18/2017,Ipsos,B+,1436,rv,0.156771,0,38.5,59.2,38.16437,57.74333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50358,79123,10/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/16/2017,10/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1351094,0,41,57,36.85357,57.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50351,79111,10/19/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/15/2017,10/19/2017,Ipsos,B+,1439,rv,0.156046,0,37.9,59.4,37.56437,57.94333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50357,79122,10/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/16/2017,10/20/2017,Ipsos,B+,1641,rv,0.1767466,0,38.3,58.9,37.96437,57.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50373,79143,10/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/17/2017,10/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1353645,0,43,55,38.85357,55.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50355,79117,10/20/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/17/2017,10/21/2017,Ipsos,B+,1741,rv,0.1863761,0,38,58.9,37.66437,57.44333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50372,79142,10/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/18/2017,10/22/2017,Ipsos,B+,1901,rv,0.2026409,0,37.4,59.3,37.06437,57.84333,,T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50371,79141,10/24/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/18/2017,10/22/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0812957,0,41,58,36.85357,58.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50362,79127,10/23/2017,2/7/2019 17:38
Trump,Voters,2/7/2019,10/19/2017,10/23/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2423903,0,43,56,38.85357,56.25543,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50368,79134,10/24/2017,2/7/2019 17:38
